iterations_s1_anneal,objective_s1_anneal,kl_s1_anneal,pp_s1_anneal,E_log_pxz_s1_anneal,ELBO_s1_anneal,kl_pct_obj_s1_anneal,objective_s1,kl_s1,pp_s1,E_log_pxz_s1,ELBO_s1,kl_pct_obj_s1,objective_s2,kl_s2,pp_s2,E_log_pxz_s2,ELBO_s2,kl_pct_obj_s2,objective_s3,kl_s3,pp_s3,E_log_pxz_s3,ELBO_s3,kl_pct_obj_s3,kl_s1_avg,kl_s1_anneal_avg,kl_s2_avg,kl_s3_avg,objective_s1_avg,objective_s1_anneal_avg,objective_s2_avg,objective_s3_avg,E_log_pxz_s1_avg,E_log_pxz_s1_anneal_avg,E_log_pxz_s2_avg,E_log_pxz_s3_avg,ELBO_s1_avg,ELBO_s1_anneal_avg,ELBO_s2_avg,ELBO_s3_avg,kl_pct_obj_s1_avg,kl_pct_obj_s1_anneal_avg,kl_pct_obj_s2_avg,kl_pct_obj_s3_avg
44000,-58.3736669922,5.52818969727,65.36569871481356,-52.84547729493,-58.3736669922,0.09470348501506146,-57.3861523437,1.56518432617,60.90310093705778,-55.82096801753,-57.3861523437,0.027274599572310064,-108.65739257799999,11.062294921900001,2393.935784316394,-48.79754882804999,-59.85984374994999,0.10180894883851464,-152.999453125,16.454162597699998,57292.33771444277,-45.51509684243334,-61.969259440133335,0.10754393078945848,1.146720044454267,5.944642517090333,9.76237011718633,13.81237988281,-56.21372265624333,-57.49340152994667,-106.76714322916997,-153.02615852866663,-55.06700261178906,-51.5487590128563,-48.50238655599182,-46.40459288195225,-56.21372265624333,-57.49340152994667,-58.2647566731782,-60.216972764762204,0.020523671422771887,0.10318512311305451,0.09185488671103224,0.0909342210699463
45000,-54.3037548828,5.592941894530001,61.956042587661145,-48.71081298827,-54.3037548828,0.10299364945574863,-53.660146484399995,1.5380262756299998,58.99889587902192,-52.12212020876999,-53.660146484399995,0.028662357007861183,-100.429550781,11.2855761719,2061.985910041435,-44.57198730455,-55.85756347645,0.11237306235203323,-140.84859375,16.5991162109,44479.36621641113,-41.416492513033326,-58.015608723933326,0.11785077698654696,1.1736438827516338,5.839149515788334,9.872239522297999,14.01369270833,-56.051861002599985,-57.27412239582999,-106.35199348956999,-152.24658040366663,-54.87821711984836,-51.434972880041634,-48.23987698363599,-46.077629231778914,-56.051861002599985,-57.27412239582999,-58.11211650593403,-60.09132194010887,0.021063065381808892,0.10182333362705562,0.09324145161930852,0.0927193767291513
46000,-56.6281445313,5.5471582031199995,58.19123876325561,-51.08098632818,-56.6281445313,0.09795761893723934,-55.6065185547,1.58378601074,54.07765871253731,-54.022732543960004,-55.6065185547,0.028482020667811334,-104.625,11.322758789100002,1822.698176854567,-46.65112060545,-57.973879394549996,0.108222306227957,-147.331708984,16.9900805664,39057.15685399677,-43.44720947253333,-60.43729003893333,0.11531856029882269,1.201073158264267,5.761094543457333,9.979165934246,14.219060302729998,-55.875005045569985,-57.055165201819996,-105.93558365883665,-151.46522460936663,-54.67393188730572,-51.294070658362635,-47.97820886229532,-45.74872143554558,-55.875005045569985,-57.055165201819996,-57.957374796541366,-59.967781738275534,0.02159607013280189,0.10092761750062676,0.09453922104155467,0.09444958869207373
47000,-55.0876123047,5.49347167969,67.35531625731856,-49.59414062501,-55.0876123047,0.09972245029072178,-54.2675195313,1.66166320801,63.26343830137801,-52.605856323290006,-54.2675195313,0.03061984815892679,-101.356806641,11.389792480499999,2312.3747658670904,-44.98350708025001,-56.373299560750006,0.112373237259161,-141.679101562,17.1537402344,50392.44811960699,-41.50845377586666,-58.66219401026666,0.12107459777258239,1.2290893224082338,5.692191507975667,10.082851196291331,14.426597167966666,-55.73007633463332,-56.864919596353324,-105.5365908203033,-150.72069921873333,-54.50098701222509,-51.17272808837763,-47.726869812005994,-45.43136735025558,-55.73007633463332,-56.864919596353324,-57.809721008297366,-59.8579645182222,0.02214974493267333,0.1001063115776288,0.09584978175461828,0.09626454601657589
48000,-55.5853710937,5.55554504395,61.30800885324985,-50.02982604975,-55.5853710937,0.09994617171098927,-54.78147460939999,1.62573883057,57.76509170109311,-53.15573577882999,-54.78147460939999,0.02967679935893946,-102.649150391,11.3677099609,1999.846384945856,-45.64072021505,-57.008430175950004,0.11074334193317092,-144.420009766,17.1105053711,44082.48547947998,-42.43650146496666,-59.54700683606666,0.11847738688581803,1.2555902887983337,5.636552998861333,10.179116292318666,14.605467651366665,-55.600086425779985,-56.70113590494666,-105.18609798176998,-150.03053938803333,-54.344496136981654,-51.0645829060853,-47.503490844725654,-45.141690578888905,-55.600086425779985,-56.70113590494666,-57.682607137044364,-59.74715823025553,0.02266709402206261,0.09945722592549958,0.09704344688863137,0.09784298129266264
49000,-60.0637939453,5.66781738281,62.94936146536522,-54.39597656249,-60.0637939453,0.09436329293437029,-59.4687890625,1.69120834351,60.41852706628131,-57.77758071899,-59.4687890625,0.02843858720130636,-111.51349609399999,11.7714672852,2187.6560164626776,-49.87101440439999,-61.64248168959999,0.10556092040444391,-158.609931641,17.529819335899997,56309.355646490214,-47.026704101700005,-64.5565234376,0.11052157424528271,1.2827055689498335,5.600445902507,10.278602844240664,14.795273152666665,-55.688993326823315,-56.76463134765333,-105.29780696616997,-150.08650390626664,-54.40628775787349,-51.164185445146295,-47.50960206096465,-45.09707691786669,-55.688993326823315,-56.76463134765333,-57.78820490520536,-59.892350070533304,0.023099949809070024,0.09873336916036055,0.09785421467234579,0.09901305106353815
50000,-58.27421875,5.59581481934,64.51570880471203,-52.678403930660004,-58.27421875,0.09602556566817981,-57.5733789062,1.6641281127899998,61.36226437179746,-55.909250793409996,-57.5733789062,0.028904471900133556,-107.59978515600001,11.584824218800001,2195.011247187288,-48.00748046860001,-59.59230468740001,0.10766586756659528,-151.05287109399998,17.2308447266,49072.955634621794,-44.60734212246666,-61.83818684906666,0.11407161348080085,1.3068414281213,5.576258178711667,10.364394226078332,14.964826700843334,-55.67489420572666,-56.726117024736666,-105.18840494793663,-149.7754143880333,-54.36805277760536,-51.14985884602496,-47.41200536092916,-44.93686256239668,-55.67489420572666,-56.726117024736666,-57.776399587007525,-59.90168926323997,0.023523138263972856,0.09838860245401732,0.09873416255223263,0.10029147061547737
51000,-52.9371484375,5.51206665039,65.13752883532237,-47.42508178711,-52.9371484375,0.10412473684520043,-52.2559423828,1.66113677979,61.72918264356545,-50.59480560301,-52.2559423828,0.0317884761817397,-97.98935546879999,11.8299121094,2277.686739201953,-43.07972167969999,-54.90963378909999,0.12072650190220578,-136.374042969,17.486237793,47065.39661308561,-39.62926839199999,-57.115506184999994,0.12822262515876942,1.3300633722946336,5.557683959961667,10.455790018722332,15.130362670896666,-55.42250911457999,-56.45611409504999,-104.65265755209664,-148.79842610679995,-54.09244574228535,-50.898430135088304,-47.098433766687165,-44.55602114530113,-55.42250911457999,-56.45611409504999,-57.554223785409526,-59.686383816197754,0.024045387801090664,0.09854489664138481,0.1001024973728998,0.10204667035634875
52000,-57.8116894531,5.564260253910001,62.974021396340035,-52.24742919919,-57.8116894531,0.09624801327461693,-57.2761132812,1.72765777588,60.60294451668669,-55.54845550532,-57.2761132812,0.0301636699298707,-106.83153320299999,11.968574218699999,2112.084262925213,-47.43147949215,-59.400053710849996,0.11203222363155135,-149.94096679700002,17.828022460899998,46379.15020530186,-44.03764811203334,-61.86567057293334,0.11890027683386058,1.3560363871262,5.550149068197333,10.553475280764998,15.311311197913334,-55.50129850259999,-56.50606738280999,-104.73434895832999,-148.7626923828333,-54.14526211547378,-50.95591831461264,-47.090436838782495,-44.483793728306686,-55.50129850259999,-56.50606738280999,-57.64391211954753,-59.79510492621998,0.02447509810588636,0.09832571498596555,0.10095067251402502,0.10327303698065175
53000,-55.5710742187,5.55342407227,63.84130949859071,-50.01765014643,-55.5710742187,0.09993371822208252,-54.9376757813,1.75771209717,60.887375992947376,-53.17996368413,-54.9376757813,0.031994657075906006,-101.861621094,11.9128466797,2035.8531307087574,-44.97438720715,-56.88723388685,0.11695127715183896,-143.2428125,17.8156164551,44969.876349639715,-41.8090653483,-59.6246818034,0.12437354547963791,1.3814453303025334,5.543410949708,10.642007751468666,15.485118448889999,-55.48726660155999,-56.47934277343332,-104.62978157552999,-148.48887955729998,-54.10582127125744,-50.93593182372531,-46.99388691203066,-44.33458703613669,-55.48726660155999,-56.47934277343332,-57.635894663499364,-59.81970548502665,0.024942195787395434,0.09825356267129631,0.10191032072657881,0.10464545325824191
54000,-55.410546875,5.7420703125,59.16353364388267,-49.668476562500004,-55.410546875,0.10362775024497536,-54.991401367200005,1.75073532104,57.36534951949382,-53.24066604616001,-54.991401367200005,0.031836528575615426,-101.85090820299999,12.136365966800001,1808.1633367448205,-44.857271118099995,-56.993637084899994,0.11915815166430227,-142.543574219,18.4035571289,36191.56328158707,-41.380005696699996,-59.7835628256,0.1291082900771471,1.4069261703495666,5.543892781576333,10.732600097660333,15.662515502926665,-55.39328499348665,-56.35114632160999,-104.36248600259665,-147.93462662763332,-53.98635882313707,-50.80725354003365,-46.81494295246816,-44.09070370823557,-55.39328499348665,-56.35114632160999,-57.54754305012853,-59.753219211162204,0.025434713859529296,0.0984858841145073,0.10302475635889634,0.10620952867716545
55000,-53.2352685547,5.68776794434,63.696984748725065,-47.54750061036,-53.2352685547,0.10684210108747244,-52.712587890600005,1.7729385376,61.15126790286682,-50.93964935300001,-52.712587890600005,0.033634063675256586,-98.3332226563,12.2264453125,2150.1456913981588,-43.053388671899995,-55.27983398439999,0.12433687193629953,-137.470273437,18.242890625,45583.17985253224,-39.742460937333334,-57.985351562333335,0.1327042579380652,1.4332274932866664,5.545408732097333,10.823051025394667,15.836437093096665,-55.12772363280998,-56.063341471349986,-103.79147493490665,-146.9902327474,-53.6944961395233,-50.51793273925264,-46.484211954755985,-43.7179318847678,-55.12772363280998,-56.063341471349986,-57.307262980150696,-59.55436897786443,0.026015359251226233,0.09900739584877634,0.10442302144929279,0.10801437130326969
56000,-51.150239257799996,5.5844543457,53.79687439552991,-45.56578491209999,-51.150239257799996,0.1091774823877958,-50.7238916016,1.7462117004400004,52.039226367546355,-48.97767990116,-50.7238916016,0.0344258227297552,-93.242890625,12.136488037100001,1429.0087723467582,-40.553201293949996,-52.68968933105,0.13015992914580451,-129.187128906,18.303503418,23510.968911593398,-36.961208496000005,-55.264711914,0.14168209769038304,1.4579481989546665,5.544815063477333,10.909170756025999,15.999664184569998,-55.04727522786332,-55.950927897129986,-103.52250813804,-146.44119694009999,-53.589327028908635,-50.40611283365265,-46.30666869100698,-43.48051091851002,-55.04727522786332,-55.950927897129986,-57.21583944703303,-59.48017510307998,0.026532701787671434,0.09922160706471383,0.10561862074604673,0.10966903702883748
57000,-56.4723876953,5.86583496094,62.05980492828672,-50.60655273436,-56.4723876953,0.10387085087652834,-56.5720849609,1.76462234497,62.51373718518306,-54.80746261593,-56.5720849609,0.031192457308045568,-104.681708984,12.3694873047,2105.2125384075202,-46.15611083965,-58.52559814435,0.11816283307517081,-146.475625,19.1323596191,44680.057014246566,-42.44775512696667,-61.58011474606667,0.130618043917546,1.4822166722619996,5.554421956381001,10.997048889164331,16.19140083821333,-55.08974153645665,-55.95784423827665,-103.50020345054001,-146.30862207029998,-53.60752486419463,-50.40342228189566,-46.25157728068782,-43.37240707736225,-55.08974153645665,-55.95784423827665,-57.248626169852194,-59.56380791557554,0.02694761381127335,0.09937958276652663,0.10647778532364742,0.11105853077720616
58000,-55.390190429700006,5.6419445800800005,65.28842875573089,-49.748245849620005,-55.390190429700006,0.10185819070690198,-55.0477539063,1.8309664917,63.62333478844637,-53.216787414600006,-55.0477539063,0.03326142052619613,-101.61860351600001,12.1402770996,2135.456185071422,-44.739163208200004,-56.8794403078,0.1194690408994697,-142.132597656,18.6227612305,45385.234920132265,-41.169945475166664,-59.79270670566666,0.13102385756413323,1.5086204045616662,5.560051188152,11.077416605635332,16.353901448566663,-54.99059635416665,-55.82756933593331,-103.21779264327333,-145.78285514319998,-53.481975949604966,-50.26751814778132,-46.07018801881898,-43.14298456487781,-54.99059635416665,-55.82756933593331,-57.14760462445437,-59.496886013444424,0.027459512503356376,0.09969828926900756,0.10751426550510704,0.11252389117802514
59000,-54.2663916016,5.57446350098,58.08199149762174,-48.69192810062,-54.2663916016,0.10272404957206777,-54.12965820310001,1.8475672912599999,57.49058084470962,-52.28209091184001,-54.12965820310001,0.03413225489671002,-99.7977050781,12.4162573242,1754.4103642300106,-43.690723876949995,-56.10698120114999,0.12441425696596177,-139.440898438,18.3792944336,34104.785709751304,-40.35386800146667,-58.733162435066674,0.1318070568927956,1.5347137145999996,5.555143656413666,11.159520568850999,16.510326822916664,-54.91289990234331,-55.71606461588331,-102.98083658857668,-145.32554329426662,-53.378186187743296,-50.16092095946966,-45.910658009862814,-42.93840549045003,-54.91289990234331,-55.71606461588331,-57.07017857871386,-59.44873231336665,0.0279686337259021,0.09981192423561265,0.1085580261083686,0.11393876414743861
60000,-57.1007421875,5.609306640630001,62.66073034409857,-51.49143554687,-57.1007421875,0.09823526675381711,-56.934096679700005,1.8505871582,61.90860469782382,-55.083509521500005,-56.934096679700005,0.03250402247726943,-105.703525391,12.42765625,2121.0695665030225,-46.6379345705,-59.0655908205,0.11757087764130654,-146.903691406,18.5165136719,41990.34666080041,-42.795725911366674,-61.312239583266674,0.12604525791476284,1.5587885894776663,5.561876017253666,11.243204976402998,16.66402465820333,-55.01997167968664,-55.78496549478998,-103.11923274744335,-145.39679264319997,-53.46118309020896,-50.22308947753632,-45.93801388552015,-42.91092266166559,-55.01997167968664,-55.78496549478998,-57.18121886192319,-59.57494731986887,0.028351989392737153,0.09981126763123059,0.10922185634564459,0.11493842554484913
61000,-56.463896484399996,5.52437133789,59.48150640376323,-50.93952514650999,-56.463896484399996,0.09783900300639523,-56.367651367200004,1.87859146118,59.06870492520676,-54.48905990602,-56.367651367200004,0.033327474457684095,-103.297021484,12.365393066400001,1762.447704137128,-45.4658142088,-57.8312072752,0.11970715988471474,-143.950986328,19.0464453125,33394.11765867436,-41.63484700516667,-60.681292317666674,0.13231201673812543,1.5836838378906666,5.562193277995665,11.324684346519996,16.8375152181,-55.02310139973998,-55.74418912760332,-103.00232324221001,-145.10597395829998,-53.4394175618493,-50.18199584960766,-45.83881944784499,-42.75615291340003,-55.02310139973998,-55.74418912760332,-57.16350379436503,-59.593668131499975,0.02879253118079478,0.09988592510788026,0.11011577418430372,0.11632679042016517
62000,-56.89018554689999,5.7061212158200005,64.27715055590467,-51.184064331079995,-56.89018554689999,0.10030062586306564,-56.849624023400004,1.8433877563499999,64.08664096514424,-55.00623626705001,-56.849624023400004,0.032425680697399845,-104.975498047,12.624970703099999,2169.1070005164133,-46.17526367195,-58.800234375049996,0.1202658804957277,-145.959658203,19.3570288086,43533.13212898648,-42.2008764648,-61.557905273399996,0.13261903355294472,1.607267623901333,5.561269266765332,11.403210632326664,17.000683797203333,-55.13153889973999,-55.81961376952999,-103.12375846357669,-145.16020279943328,-53.524271275838636,-50.25834450276466,-45.860273915624994,-42.719839667410035,-55.13153889973999,-55.81961376952999,-57.263484547951684,-59.72052346461331,0.029166951649028737,0.09973052428653947,0.1107465866970478,0.11740746515383457
63000,-54.195859375,5.62073547363,58.040204948002966,-48.57512390137,-54.195859375,0.1037115295974583,-53.763784179700004,1.8864642334000001,56.19111507542979,-51.877319946300005,-53.763784179700004,0.03508801067824178,-98.8199707031,12.4952734375,1644.2151084689417,-43.1623486328,-55.65762207029999,0.12644482029894005,-136.59223632799998,19.1501330566,27874.336216717402,-39.14736775713333,-58.297500813733336,0.14019927904697776,1.626890070597333,5.564703938802998,11.47158848063333,17.150154052736664,-55.13453043619998,-55.80446028645666,-103.03796061201336,-144.89986393223327,-53.50764036560265,-50.23975634765365,-45.78318606568999,-42.583236626498916,-55.13453043619998,-55.80446028645666,-57.254774546323354,-59.73339067923553,0.029530581447135437,0.09982212941834763,0.11152796050105417,0.11869532168533228
64000,-54.8915283203,5.602462158200001,54.96413597139507,-49.2890661621,-54.8915283203,0.10206424068772188,-55.1214697266,1.9485604858400003,55.89444176949667,-53.17290924076,-55.1214697266,0.03535029990137731,-101.050986328,12.7513598633,1597.1633100600409,-44.14981323235,-56.901173095649995,0.12618738645371097,-139.017177734,19.361267089800002,25520.54902342241,-39.885303548066666,-59.24657063786667,0.13927247988623737,1.6474713541666661,5.558820821126998,11.553663269046664,17.306716796876668,-55.13989794922331,-55.75817871093666,-102.9448313802467,-144.5970123697333,-53.49242659505664,-50.199357889809654,-45.69558405559999,-42.43009852428558,-55.13989794922331,-55.75817871093666,-57.24924732464669,-59.7368153211622,0.029901603563507125,0.09980152841771375,0.11243148639350511,0.12003723914709057
65000,-60.277993164099996,5.577063598630001,61.48270641597871,-54.70092956547,-60.277993164099996,0.09252238347496204,-60.1772412109,1.92862731934,61.060893696735896,-58.24861389156,-60.1772412109,0.032049114923378454,-111.0278125,12.6246337891,1971.3186779182147,-49.20158935545,-61.82622314455,0.11370694878006356,-154.618378906,19.5367004395,38753.36753647077,-45.027226155499996,-64.563926595,0.12635432202647334,1.6690710245769997,5.561760131836665,11.633517781579998,17.46012756348,-55.36452262369998,-55.938096516926656,-103.24857942711336,-144.94439811189994,-53.695451599122975,-50.376336385089985,-45.80753082276666,-42.49475684947336,-55.36452262369998,-55.938096516926656,-57.44104860434668,-59.95488441295331,0.030171084333742614,0.0995517653183561,0.11287613226428768,0.12079673638715678
66000,-55.1440820313,5.72971557617,58.10078384974042,-49.41436645513,-55.1440820313,0.10390445112347306,-55.4521533203,1.9238394165000001,59.43439937280277,-53.5283139038,-55.4521533203,0.03469368277526778,-100.792480469,12.658994140599999,1677.1654909424633,-44.0667431642,-56.7257373048,0.12559462850498487,-140.71512695299998,19.566307373,31753.403909849858,-40.38293985999999,-59.949247232999994,0.1390490688292191,1.6865709330239997,5.568947998047665,11.713164998376666,17.61393001302333,-55.34409212239666,-55.87333610025999,-103.06300553388003,-144.5746552733666,-53.657521189372645,-50.30438810221232,-45.67492026775166,-42.32024175344781,-55.34409212239666,-55.87333610025999,-57.38808526612835,-59.93417176647109,0.030495862637078163,0.09979554739607356,0.1138441145322331,0.12214854684289606
67000,-55.8145507812,5.77740356445,59.23442044483628,-50.03714721675,-55.8145507812,0.103510706143603,-55.5630078125,1.94158920288,58.15480067799382,-53.621418609619994,-55.5630078125,0.03494391825280562,-101.835791016,13.0631604004,1714.4688020071383,-44.386315307800004,-57.449475708200005,0.12827671165580254,-140.979208984,20.0977990723,30009.393828885888,-40.2938033039,-60.3916023762,0.14255860291130543,1.7060652465819999,5.579435607910998,11.800344970706666,17.767864868166665,-55.427129231769996,-55.92503792317666,-103.10500618494669,-144.51122135409994,-53.72106398518797,-50.34560231526566,-45.65233060711999,-42.24778549531114,-55.427129231769996,-55.92503792317666,-57.45267557782668,-60.015650363477754,0.03080850780911594,0.09989019514334457,0.11465735479593595,0.12328919190402589
